"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31925","@smoke navigation between pages works","chromium","2026-07-14","broken","2026-07-14","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31868","@critical app bar shows user identity after login","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31849","@smoke logout redirects to login","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","3137","@fast login page has no critical a11y violations","chromium","2026-07-14","passed","2026-07-14","@smoke a11y — Critical pages","a11y-smoke.spec.ts","",""
"","31987","@critical student cannot access admin route","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31893","@critical admin can view dashboard with stats","chromium","2026-07-14","broken","2026-07-14","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","622","@fast should load landing page and navigate to login","chromium","2026-07-14","passed","2026-07-14","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31746","@smoke sync buttons exist on integrations page","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — API Integration Buttons","ux-smoke.spec.ts","",""
"","31984","@critical student sees progress and eligibility","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Student Dashboard","ux-smoke.spec.ts","",""
"","31856","@critical should login as student and see progress","chromium","2026-07-14","broken","2026-07-14","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31935","@smoke deep link refresh preserves identity","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31802","@critical should login as admin and see dashboard","chromium","2026-07-14","broken","2026-07-14","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","1589","@smoke language switcher toggles to English and back","chromium","2026-07-14","passed","2026-07-14","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31865","@critical student sees no admin nav items","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31869","@fast login page loads and logs in as admin","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31889","@critical all routes survive refresh without 404","chromium","2026-07-14","broken","2026-07-14","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31904","@critical student can view progress and eligibility","chromium","2026-07-14","broken","2026-07-14","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","655","@fast should load login page","chromium","2026-07-14","passed","2026-07-14","@smoke DTS Smoke Tests","smoke.spec.ts","",""
