"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4885","@fast login page has no critical a11y violations","chromium","2026-07-27","passed","2026-07-27","@smoke a11y — Critical pages","a11y-smoke.spec.ts","",""
"","31843","@smoke navigation between pages works","chromium","2026-07-27","broken","2026-07-27","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","1671","@smoke language switcher toggles to English and back","chromium","2026-07-27","passed","2026-07-27","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31818","@critical should login as student and see progress","chromium","2026-07-27","broken","2026-07-27","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31968","@smoke deep link refresh preserves identity","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31812","@critical admin can view dashboard with stats","chromium","2026-07-27","broken","2026-07-27","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31848","@critical app bar shows user identity after login","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31859","@smoke logout redirects to login","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31819","@smoke sync buttons exist on integrations page","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — API Integration Buttons","ux-smoke.spec.ts","",""
"","31951","@critical student sees progress and eligibility","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Student Dashboard","ux-smoke.spec.ts","",""
"","31934","@critical all routes survive refresh without 404","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","760","@fast should load login page","chromium","2026-07-27","passed","2026-07-27","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31962","@critical student can view progress and eligibility","chromium","2026-07-27","broken","2026-07-27","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31825","@critical student cannot access admin route","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","674","@fast should load landing page and navigate to login","chromium","2026-07-27","passed","2026-07-27","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31874","@critical should login as admin and see dashboard","chromium","2026-07-27","broken","2026-07-27","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31813","@critical student sees no admin nav items","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31888","@fast login page loads and logs in as admin","chromium","2026-07-27","broken","2026-07-27","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
