"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31845","@critical all routes survive refresh without 404","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31918","@critical should login as admin and see dashboard","chromium","2026-07-21","broken","2026-07-21","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","641","@fast should load login page","chromium","2026-07-21","passed","2026-07-21","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31933","@critical admin can view dashboard with stats","chromium","2026-07-21","broken","2026-07-21","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31825","@smoke logout redirects to login","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31907","@critical student can view progress and eligibility","chromium","2026-07-21","broken","2026-07-21","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31857","@critical student sees no admin nav items","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31845","@critical app bar shows user identity after login","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","1677","@smoke language switcher toggles to English and back","chromium","2026-07-21","passed","2026-07-21","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","4172","@fast login page has no critical a11y violations","chromium","2026-07-21","passed","2026-07-21","@smoke a11y — Critical pages","a11y-smoke.spec.ts","",""
"","31899","@fast login page loads and logs in as admin","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31980","@smoke navigation between pages works","chromium","2026-07-21","broken","2026-07-21","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","649","@fast should load landing page and navigate to login","chromium","2026-07-21","passed","2026-07-21","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31876","@critical should login as student and see progress","chromium","2026-07-21","broken","2026-07-21","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31917","@smoke deep link refresh preserves identity","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31806","@critical student cannot access admin route","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31838","@smoke sync buttons exist on integrations page","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — API Integration Buttons","ux-smoke.spec.ts","",""
"","31881","@critical student sees progress and eligibility","chromium","2026-07-21","broken","2026-07-21","@smoke UX Smoke — Student Dashboard","ux-smoke.spec.ts","",""
