"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31767","@critical should login as admin and see dashboard","chromium","2026-07-08","broken","2026-07-08","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31814","@critical all routes survive refresh without 404","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31927","@critical student cannot access admin route","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","1630","@smoke language switcher toggles to English and back","chromium","2026-07-08","passed","2026-07-08","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31856","@critical student can view progress and eligibility","chromium","2026-07-08","broken","2026-07-08","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31800","@critical student sees progress and eligibility","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Student Dashboard","ux-smoke.spec.ts","",""
"","31947","@smoke sync buttons exist on integrations page","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — API Integration Buttons","ux-smoke.spec.ts","",""
"","31885","@critical app bar shows user identity after login","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31993","@critical should login as student and see progress","chromium","2026-07-08","broken","2026-07-08","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","3788","@fast login page has no critical a11y violations","chromium","2026-07-08","passed","2026-07-08","@smoke a11y — Critical pages","a11y-smoke.spec.ts","",""
"","611","@fast should load landing page and navigate to login","chromium","2026-07-08","passed","2026-07-08","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31945","@critical student sees no admin nav items","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31941","@smoke navigation between pages works","chromium","2026-07-08","broken","2026-07-08","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
"","31913","@smoke deep link refresh preserves identity","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31798","@smoke logout redirects to login","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","601","@fast should load login page","chromium","2026-07-08","passed","2026-07-08","@smoke DTS Smoke Tests","smoke.spec.ts","",""
"","31879","@fast login page loads and logs in as admin","chromium","2026-07-08","broken","2026-07-08","@smoke UX Smoke — Routing & Identity","ux-smoke.spec.ts","",""
"","31925","@critical admin can view dashboard with stats","chromium","2026-07-08","broken","2026-07-08","@smoke DTS Full Business Flow","business-flow.spec.ts","",""
